cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise
79,23,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
52,44,Masculin,Marié(e),ABOISSO-COMOE,Rural,LA ME,1
77,8,Masculin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
2,45,Masculin,Union libre,ABOISSO-COMOE,Rural,LA ME,1
77,11,Masculin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
79,5,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
80,40,Féminin,Union libre,ABOISSO-COMOE,Rural,LA ME,0
79,1,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
80,51,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
77,19,Masculin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
21,16,Masculin,Célibataire,ABOISSO-COMOE,Rural,LA ME,1
79,9,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
15,32,Féminin,Marié(e),ABOISSO-COMOE,Rural,LA ME,1
79,2,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
85,38,Masculin,Marié(e),ABOISSO-COMOE,Rural,LA ME,1
77,12,Masculin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
79,11,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
59,54,Féminin,Marié(e),ABOISSO-COMOE,Rural,LA ME,1
77,7,Masculin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
13,63,Masculin,Marié(e),ABOISSO-COMOE,Rural,LA ME,1
77,23,Masculin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
91,71,Masculin,Marié(e),ABOISSO-COMOE,Rural,LA ME,0
15,43,Féminin,Marié(e),ABOISSO-COMOE,Rural,LA ME,1
85,40,Masculin,Marié(e),ABOISSO-COMOE,Rural,LA ME,1
10,19,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,1
10,24,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,1
77,18,Masculin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
79,12,Féminin,Célibataire,ABOISSO-COMOE,Rural,LA ME,0
88,58,Féminin,Marié(e),ABOISSO-COMOE,Rural,LA ME,0
7,85,Féminin,Veuf(ve),ABOISSO-COMOE,Rural,LA ME,0
77,5,Masculin,Célibataire,ALEPE,Rural,LA ME,0
77,4,Masculin,Célibataire,ALEPE,Rural,LA ME,0
77,9,Masculin,Célibataire,ALEPE,Rural,LA ME,0
80,29,Féminin,Union libre,ALEPE,Rural,LA ME,0
77,3,Masculin,Célibataire,ALEPE,Rural,LA ME,0
31,27,Masculin,Union libre,ALEPE,Rural,LA ME,0
21,51,Masculin,Célibataire,ALEPE,Rural,LA ME,1
79,16,Féminin,Célibataire,ALEPE,Rural,LA ME,0
59,69,Féminin,Veuf(ve),ALEPE,Rural,LA ME,1
79,7,Féminin,Célibataire,ALEPE,Rural,LA ME,0
52,45,Masculin,Marié(e),ALEPE,Rural,LA ME,1
77,14,Masculin,Célibataire,ALEPE,Rural,LA ME,0
24,37,Féminin,Marié(e),ALEPE,Rural,LA ME,0
79,8,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,10,Féminin,Célibataire,ALEPE,Rural,LA ME,0
77,12,Masculin,Célibataire,ALEPE,Rural,LA ME,0
59,54,Féminin,Séparé,ALEPE,Rural,LA ME,1
79,19,Féminin,Célibataire,ALEPE,Rural,LA ME,0
8,63,Masculin,Union libre,ALEPE,Rural,LA ME,0
79,0,Féminin,Célibataire,ALEPE,Rural,LA ME,0
80,54,Féminin,Union libre,ALEPE,Rural,LA ME,0
77,9,Masculin,Célibataire,ALEPE,Rural,LA ME,0
79,7,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,2,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,18,Féminin,Célibataire,ALEPE,Rural,LA ME,0
77,5,Masculin,Célibataire,ALEPE,Rural,LA ME,0
79,29,Féminin,Célibataire,ALEPE,Rural,LA ME,0
21,33,Masculin,Célibataire,ALEPE,Rural,LA ME,1
77,5,Masculin,Célibataire,ALEPE,Rural,LA ME,0
7,70,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,12,Féminin,Célibataire,ALEPE,Rural,LA ME,0
10,31,Féminin,Célibataire,ALEPE,Rural,LA ME,1
79,10,Féminin,Célibataire,ALEPE,Rural,LA ME,0
15,37,Féminin,Marié(e),ALEPE,Rural,LA ME,1
79,6,Féminin,Célibataire,ALEPE,Rural,LA ME,0
52,45,Masculin,Marié(e),ALEPE,Rural,LA ME,1
77,23,Masculin,Célibataire,ALEPE,Rural,LA ME,0
59,53,Féminin,Divorcé(e),ALEPE,Rural,LA ME,1
79,18,Féminin,Célibataire,ALEPE,Rural,LA ME,0
15,19,Féminin,Marié(e),ALEPE,Rural,LA ME,1
79,0,Féminin,Célibataire,ALEPE,Rural,LA ME,0
85,21,Masculin,Marié(e),ALEPE,Rural,LA ME,1
77,3,Masculin,Célibataire,ALEPE,Rural,LA ME,0
77,4,Masculin,Célibataire,ALEPE,Rural,LA ME,0
7,62,Féminin,Veuf(ve),ALEPE,Rural,LA ME,0
13,61,Masculin,Marié(e),ALEPE,Rural,LA ME,1
59,55,Féminin,Marié(e),ALEPE,Rural,LA ME,1
7,70,Féminin,Veuf(ve),ALEPE,Rural,LA ME,0
10,18,Féminin,Célibataire,ALEPE,Rural,LA ME,1
15,35,Féminin,Marié(e),ALEPE,Rural,LA ME,1
85,28,Masculin,Marié(e),ALEPE,Rural,LA ME,1
77,18,Masculin,Célibataire,ALEPE,Rural,LA ME,0
88,63,Féminin,Marié(e),ALEPE,Rural,LA ME,0
91,70,Masculin,Marié(e),ALEPE,Rural,LA ME,0
52,52,Masculin,Marié(e),ALEPE,Rural,LA ME,1
77,15,Masculin,Célibataire,ALEPE,Rural,LA ME,0
77,12,Masculin,Célibataire,ALEPE,Rural,LA ME,0
15,41,Féminin,Marié(e),ALEPE,Rural,LA ME,1
79,18,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,5,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,7,Féminin,Célibataire,ALEPE,Rural,LA ME,0
77,13,Masculin,Célibataire,ALEPE,Rural,LA ME,0
79,5,Féminin,Célibataire,ALEPE,Rural,LA ME,0
59,58,Féminin,Marié(e),ALEPE,Rural,LA ME,1
77,16,Masculin,Célibataire,ALEPE,Rural,LA ME,0
31,40,Masculin,Marié(e),ALEPE,Rural,LA ME,0
77,4,Masculin,Célibataire,ALEPE,Rural,LA ME,0
77,25,Masculin,Célibataire,ALEPE,Rural,LA ME,0
79,11,Féminin,Célibataire,ALEPE,Rural,LA ME,0
24,49,Féminin,Marié(e),ALEPE,Rural,LA ME,0
7,72,Féminin,Célibataire,ALEPE,Rural,LA ME,0
24,45,Féminin,Marié(e),ALEPE,Rural,LA ME,0
79,23,Féminin,Célibataire,ALEPE,Rural,LA ME,0
8,58,Masculin,Marié(e),ALEPE,Rural,LA ME,0
77,26,Masculin,Célibataire,ALEPE,Rural,LA ME,0
88,56,Féminin,Marié(e),ALEPE,Rural,LA ME,0
8,56,Masculin,Marié(e),ALEPE,Rural,LA ME,0
79,13,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,20,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,16,Féminin,Célibataire,ALEPE,Rural,LA ME,0
91,68,Masculin,Célibataire,ALEPE,Rural,LA ME,0
77,13,Masculin,Célibataire,ALEPE,Rural,LA ME,0
31,44,Masculin,Marié(e),ALEPE,Rural,LA ME,0
77,16,Masculin,Célibataire,ALEPE,Rural,LA ME,0
6,27,Féminin,Marié(e),ALEPE,Rural,LA ME,0
79,1,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,6,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,15,Féminin,Célibataire,ALEPE,Rural,LA ME,0
77,5,Masculin,Célibataire,ALEPE,Rural,LA ME,0
79,9,Féminin,Célibataire,ALEPE,Rural,LA ME,0
77,7,Masculin,Célibataire,ALEPE,Rural,LA ME,0
79,15,Féminin,Célibataire,ALEPE,Rural,LA ME,0
79,12,Féminin,Célibataire,ALEPE,Rural,LA ME,0
85,38,Masculin,Marié(e),ALEPE,Rural,LA ME,1
79,15,Féminin,Célibataire,ALEPE,Rural,LA ME,0
15,38,Féminin,Marié(e),ALEPE,Rural,LA ME,1
92,30,Féminin,Union libre,ALLOSSO,Urbain,LA ME,0
68,44,Masculin,Union libre,ALLOSSO,Urbain,LA ME,0
55,1,Masculin,Célibataire,ALLOSSO,Urbain,LA ME,0
60,0,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
9,28,Masculin,Marié(e),ALLOSSO,Urbain,LA ME,1
92,21,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,0
60,2,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
92,37,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,0
60,5,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
53,11,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
34,56,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,0
55,8,Masculin,Célibataire,ALLOSSO,Urbain,LA ME,0
55,2,Masculin,Célibataire,ALLOSSO,Urbain,LA ME,0
11,68,Masculin,Marié(e),ALLOSSO,Urbain,LA ME,1
55,7,Masculin,Célibataire,ALLOSSO,Urbain,LA ME,0
53,12,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
60,4,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
55,0,Masculin,Célibataire,ALLOSSO,Urbain,LA ME,0
60,6,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
3,32,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,1
53,13,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
81,10,Masculin,Célibataire,ALLOSSO,Urbain,LA ME,0
9,40,Masculin,Marié(e),ALLOSSO,Urbain,LA ME,1
92,27,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,0
60,2,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
68,41,Masculin,Marié(e),ALLOSSO,Urbain,LA ME,0
9,30,Masculin,Marié(e),ALLOSSO,Urbain,LA ME,1
3,20,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,1
55,2,Masculin,Célibataire,ALLOSSO,Urbain,LA ME,0
55,1,Masculin,Célibataire,ALLOSSO,Urbain,LA ME,0
11,67,Masculin,Marié(e),ALLOSSO,Urbain,LA ME,1
3,57,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,1
92,20,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,0
9,29,Masculin,Marié(e),ALLOSSO,Urbain,LA ME,1
92,27,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,0
60,2,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
68,31,Masculin,Marié(e),ALLOSSO,Urbain,LA ME,0
68,48,Masculin,Union libre,ALLOSSO,Urbain,LA ME,0
60,0,Féminin,Célibataire,ALLOSSO,Urbain,LA ME,0
92,22,Féminin,Union libre,ALLOSSO,Urbain,LA ME,0
14,30,Masculin,Célibataire,ALLOSSO,Urbain,LA ME,1
34,44,Féminin,Marié(e),ALLOSSO,Urbain,LA ME,0
11,62,Masculin,Marié(e),ALLOSSO,Urbain,LA ME,1
68,52,Masculin,Marié(e),DANGUIRA,Urbain,LA ME,0
92,37,Féminin,Marié(e),DANGUIRA,Urbain,LA ME,0
81,16,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
81,14,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
55,1,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
53,16,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
76,51,Masculin,Divorcé(e),DANGUIRA,Urbain,LA ME,1
81,20,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
60,9,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
55,2,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
64,19,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,1
60,9,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
81,13,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
3,38,Féminin,Marié(e),DANGUIRA,Urbain,LA ME,1
91,71,Masculin,Marié(e),DANGUIRA,Urbain,LA ME,0
55,7,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
34,61,Féminin,Marié(e),DANGUIRA,Urbain,LA ME,0
60,1,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
92,39,Féminin,Veuf(ve),DANGUIRA,Urbain,LA ME,0
81,20,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
33,66,Féminin,Veuf(ve),DANGUIRA,Urbain,LA ME,0
53,11,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
55,5,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
53,34,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
60,3,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
92,30,Féminin,Marié(e),DANGUIRA,Urbain,LA ME,0
55,5,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
60,7,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
68,48,Masculin,Marié(e),DANGUIRA,Urbain,LA ME,0
53,18,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
68,40,Masculin,Marié(e),DANGUIRA,Urbain,LA ME,0
92,37,Féminin,Marié(e),DANGUIRA,Urbain,LA ME,0
53,14,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
92,37,Féminin,Marié(e),DANGUIRA,Urbain,LA ME,0
60,5,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
53,14,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
60,9,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
9,38,Masculin,Marié(e),DANGUIRA,Urbain,LA ME,1
60,8,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
81,12,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
81,11,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
55,8,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
3,55,Féminin,Marié(e),DANGUIRA,Urbain,LA ME,1
9,35,Masculin,Marié(e),DANGUIRA,Urbain,LA ME,1
53,15,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
60,4,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
9,35,Masculin,Marié(e),DANGUIRA,Urbain,LA ME,1
81,32,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
53,14,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
81,16,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
33,69,Féminin,Veuf(ve),DANGUIRA,Urbain,LA ME,0
3,40,Féminin,Marié(e),DANGUIRA,Urbain,LA ME,1
55,7,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
81,15,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
55,7,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
53,13,Féminin,Célibataire,DANGUIRA,Urbain,LA ME,0
33,61,Féminin,Veuf(ve),DANGUIRA,Urbain,LA ME,0
81,28,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
68,59,Masculin,Célibataire,DANGUIRA,Urbain,LA ME,0
33,85,Féminin,Veuf(ve),DANGUIRA,Urbain,LA ME,0
77,2,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
77,12,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
10,37,Féminin,Célibataire,DANGUIRA,Rural,LA ME,1
79,8,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,5,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
15,40,Féminin,Marié(e),DANGUIRA,Rural,LA ME,1
85,41,Masculin,Marié(e),DANGUIRA,Rural,LA ME,1
77,11,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
79,4,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
8,42,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
13,57,Masculin,Marié(e),DANGUIRA,Rural,LA ME,1
88,56,Féminin,Marié(e),DANGUIRA,Rural,LA ME,0
79,14,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
21,22,Masculin,Célibataire,DANGUIRA,Rural,LA ME,1
79,20,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
79,0,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
7,80,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,7,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
59,61,Féminin,Célibataire,DANGUIRA,Rural,LA ME,1
77,15,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
8,49,Masculin,Union libre,DANGUIRA,Rural,LA ME,0
80,41,Féminin,Union libre,DANGUIRA,Rural,LA ME,0
79,8,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,7,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
15,40,Féminin,Marié(e),DANGUIRA,Rural,LA ME,1
13,57,Masculin,Marié(e),DANGUIRA,Rural,LA ME,1
21,22,Masculin,Célibataire,DANGUIRA,Rural,LA ME,1
77,34,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
77,3,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
79,6,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,6,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
15,29,Féminin,Marié(e),DANGUIRA,Rural,LA ME,1
79,8,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
7,52,Féminin,Veuf(ve),DANGUIRA,Rural,LA ME,0
31,37,Masculin,Union libre,DANGUIRA,Rural,LA ME,0
80,32,Féminin,Union libre,DANGUIRA,Rural,LA ME,0
79,4,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,6,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
77,6,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
59,59,Féminin,Célibataire,DANGUIRA,Rural,LA ME,1
21,36,Masculin,Célibataire,DANGUIRA,Rural,LA ME,1
79,9,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
59,58,Féminin,Veuf(ve),DANGUIRA,Rural,LA ME,1
88,50,Féminin,Marié(e),DANGUIRA,Rural,LA ME,0
79,8,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
91,67,Masculin,Marié(e),DANGUIRA,Rural,LA ME,0
77,8,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
77,19,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
77,13,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
88,52,Féminin,Marié(e),DANGUIRA,Rural,LA ME,0
59,58,Féminin,Veuf(ve),DANGUIRA,Rural,LA ME,1
15,41,Féminin,Marié(e),DANGUIRA,Rural,LA ME,1
13,60,Masculin,Marié(e),DANGUIRA,Rural,LA ME,1
79,7,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,10,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
15,36,Féminin,Marié(e),DANGUIRA,Rural,LA ME,1
77,7,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
52,44,Masculin,Marié(e),DANGUIRA,Rural,LA ME,1
79,0,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
79,11,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,4,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
13,66,Masculin,Marié(e),DANGUIRA,Rural,LA ME,1
79,8,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,1,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
79,3,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
79,7,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
88,50,Féminin,Marié(e),DANGUIRA,Rural,LA ME,0
77,8,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
79,5,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
79,6,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,19,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
79,11,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,15,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
88,51,Féminin,Marié(e),DANGUIRA,Rural,LA ME,0
79,14,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
8,56,Masculin,Marié(e),DANGUIRA,Rural,LA ME,0
79,5,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
79,4,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
31,35,Masculin,Marié(e),DANGUIRA,Rural,LA ME,0
6,25,Féminin,Marié(e),DANGUIRA,Rural,LA ME,0
77,5,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
8,46,Masculin,Marié(e),DANGUIRA,Rural,LA ME,0
79,0,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
79,10,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
6,31,Féminin,Marié(e),DANGUIRA,Rural,LA ME,0
77,14,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
79,2,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
77,13,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
77,2,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
31,44,Masculin,Marié(e),DANGUIRA,Rural,LA ME,0
77,22,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
24,43,Féminin,Marié(e),DANGUIRA,Rural,LA ME,0
79,7,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
21,29,Masculin,Célibataire,DANGUIRA,Rural,LA ME,1
15,38,Féminin,Marié(e),DANGUIRA,Rural,LA ME,1
77,10,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
52,53,Masculin,Marié(e),DANGUIRA,Rural,LA ME,1
10,40,Féminin,Union libre,DANGUIRA,Rural,LA ME,1
77,6,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
2,37,Masculin,Union libre,DANGUIRA,Rural,LA ME,1
77,4,Masculin,Célibataire,DANGUIRA,Rural,LA ME,0
79,13,Féminin,Célibataire,DANGUIRA,Rural,LA ME,0
11,65,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,1
53,11,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
60,8,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
81,12,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
53,19,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
68,56,Masculin,Union libre,ABONGOUA,Urbain,LA ME,0
53,20,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
53,17,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
34,45,Féminin,Union libre,ABONGOUA,Urbain,LA ME,0
92,24,Féminin,Union libre,ABONGOUA,Urbain,LA ME,0
68,52,Masculin,Union libre,ABONGOUA,Urbain,LA ME,0
60,3,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
55,8,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
3,42,Féminin,Marié(e),ABONGOUA,Urbain,LA ME,1
76,45,Masculin,Marié(e),ABONGOUA,Urbain,LA ME,1
53,15,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
55,0,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
60,8,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
9,36,Masculin,Marié(e),ABONGOUA,Urbain,LA ME,1
55,3,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
92,28,Féminin,Marié(e),ABONGOUA,Urbain,LA ME,0
14,48,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,1
55,3,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
55,9,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
60,6,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
92,32,Féminin,Veuf(ve),ABONGOUA,Urbain,LA ME,0
53,17,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,0
81,17,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
92,32,Féminin,Marié(e),ABONGOUA,Urbain,LA ME,0
34,47,Féminin,Marié(e),ABONGOUA,Urbain,LA ME,0
81,13,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
81,10,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
68,57,Masculin,Marié(e),ABONGOUA,Urbain,LA ME,0
55,6,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
81,10,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
81,27,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
34,55,Féminin,Marié(e),ABONGOUA,Urbain,LA ME,0
68,62,Masculin,Marié(e),ABONGOUA,Urbain,LA ME,0
81,37,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
64,34,Féminin,Célibataire,ABONGOUA,Urbain,LA ME,1
55,3,Masculin,Célibataire,ABONGOUA,Urbain,LA ME,0
3,37,Féminin,Marié(e),BIEBY,Urbain,LA ME,1
55,4,Masculin,Célibataire,BIEBY,Urbain,LA ME,0
60,9,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
76,50,Masculin,Marié(e),BIEBY,Urbain,LA ME,1
34,53,Féminin,Marié(e),BIEBY,Urbain,LA ME,0
34,44,Féminin,Marié(e),BIEBY,Urbain,LA ME,0
34,54,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
60,1,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
81,10,Masculin,Célibataire,BIEBY,Urbain,LA ME,0
53,17,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
60,3,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
60,0,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
92,27,Féminin,Marié(e),BIEBY,Urbain,LA ME,0
92,29,Féminin,Marié(e),BIEBY,Urbain,LA ME,0
60,3,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
55,6,Masculin,Célibataire,BIEBY,Urbain,LA ME,0
76,42,Masculin,Marié(e),BIEBY,Urbain,LA ME,1
55,9,Masculin,Célibataire,BIEBY,Urbain,LA ME,0
81,11,Masculin,Célibataire,BIEBY,Urbain,LA ME,0
60,2,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
60,4,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
81,10,Masculin,Célibataire,BIEBY,Urbain,LA ME,0
3,32,Féminin,Marié(e),BIEBY,Urbain,LA ME,1
76,47,Masculin,Marié(e),BIEBY,Urbain,LA ME,1
60,9,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
81,12,Masculin,Célibataire,BIEBY,Urbain,LA ME,0
3,28,Féminin,Marié(e),BIEBY,Urbain,LA ME,1
9,37,Masculin,Marié(e),BIEBY,Urbain,LA ME,1
81,10,Masculin,Célibataire,BIEBY,Urbain,LA ME,0
11,66,Masculin,Marié(e),BIEBY,Urbain,LA ME,1
34,63,Féminin,Marié(e),BIEBY,Urbain,LA ME,0
60,6,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
81,21,Masculin,Célibataire,BIEBY,Urbain,LA ME,0
9,32,Masculin,Marié(e),BIEBY,Urbain,LA ME,1
68,39,Masculin,Marié(e),BIEBY,Urbain,LA ME,0
92,23,Féminin,Marié(e),BIEBY,Urbain,LA ME,0
60,3,Féminin,Célibataire,BIEBY,Urbain,LA ME,0
